Zipcode,City,County,Region,Latitude,Longitude
95821,Sacramento,Sacramento,Sacramento,38.627822,-121.384332
95822,Sacramento,Sacramento,Sacramento,38.513839,-121.498894
95823,Sacramento,Sacramento,Sacramento,38.474242,-121.443101
95824,Sacramento,Sacramento,Sacramento,38.517728,-121.440928
95825,Sacramento,Sacramento,Sacramento,38.585164,-121.401198
95826,Sacramento,Sacramento,Sacramento,38.54908,-121.383143
95827,Sacramento,Sacramento,Sacramento,38.555802,-121.324214
95828,Sacramento,Sacramento,Sacramento,38.488811,-121.402828
95829,Sacramento,Sacramento,Sacramento,38.490801,-121.334852
95830,Sacramento,Sacramento,Sacramento,38.49424,-121.270047
95831,Sacramento,Sacramento,Sacramento,38.491586,-121.531258
95832,Sacramento,Sacramento,Sacramento,38.447962,-121.496765
95833,Sacramento,Sacramento,Sacramento,38.613055,-121.514585
95834,Sacramento,Sacramento,Sacramento,38.642109,-121.523052
95835,Sacramento,Sacramento,Sacramento,38.670652,-121.525618
95836,Sacramento,Sacramento,Sacramento,38.718222,-121.530604
95837,Sacramento,Sacramento,Upstate California,38.696054,-121.596083
95838,Sacramento,Sacramento,Sacramento,38.644622,-121.440586
95840,Sacramento,Sacramento,Sacramento,38.5817,-121.4936
95841,Sacramento,Sacramento,Sacramento,38.666594,-121.352274
95842,Sacramento,Sacramento,Sacramento,38.682251,-121.349353
95843,Antelope,Sacramento,Sacramento,38.715216,-121.356133
95851,Sacramento,Sacramento,Sacramento,38.5817,-121.4936
95852,Sacramento,Sacramento,Sacramento,38.5817,-121.4936
95853,Sacramento,Sacramento,Sacramento,38.5817,-121.4936
95860,Sacramento,Sacramento,Sacramento,38.5817,-121.4936
95864,Sacramento,Sacramento,Sacramento,38.585315,-121.377632
95865,Sacramento,Sacramento,Sacramento,38.5817,-121.4936
95866,Sacramento,Sacramento,Sacramento,38.5817,-121.4936
95867,Sacramento,Sacramento,Sacramento,38.5817,-121.4936
95887,Sacramento,Sacramento,Sacramento,38.5817,-121.4936
95894,Sacramento,Sacramento,Sacramento,38.5817,-121.4936
95899,Sacramento,Sacramento,Sacramento,38.5817,-121.4936
95901,Marysville,Yuba,Upstate California,39.154519,-121.457867
95903,Beale AFB,Yuba,Upstate California,39.111004,-121.367601
95910,Alleghany,Sierra,Upstate California,39.485083,-120.832582
95912,Arbuckle,Colusa,Upstate California,39.030658,-122.016459
95913,Artois,Glenn,Upstate California,39.639794,-122.207136
95914,Bangor,Butte,Upstate California,39.411976,-121.372915
95915,Belden,Plumas,Upstate California,39.95885,-121.299244
95916,Berry Creek,Butte,Upstate California,39.703908,-121.345331
95917,Biggs,Butte,Upstate California,39.413544,-121.757765
95918,Browns Valley,Yuba,Upstate California,39.300472,-121.327028
95919,Brownsville,Yuba,Upstate California,39.423716,-121.282776
95920,Butte City,Glenn,Upstate California,39.460376,-121.936819
95922,Camptonville,Yuba,Upstate California,39.48126,-120.948656
95923,Canyon Dam,Plumas,Upstate California,40.15975,-121.153881
95924,Cedar Ridge,Nevada,Sacramento,39.1988,-121.0201
95925,Challenge,Yuba,Upstate California,39.459404,-121.187602
95926,Chico,Butte,Upstate California,39.743164,-121.8397
95927,Chico,Butte,Upstate California,39.7289,-121.8365
95928,Chico,Butte,Upstate California,39.711055,-121.810484
95929,Chico,Butte,Upstate California,39.7289,-121.8365
95930,Clipper Mills,Butte,Upstate California,39.566646,-121.146228
95932,Colusa,Colusa,Upstate California,39.256569,-122.065335
95934,Crescent Mills,Plumas,Upstate California,40.06361,-120.915238
95935,Dobbins,Yuba,Upstate California,39.371828,-121.207743
95936,Downieville,Sierra,Upstate California,39.611484,-120.847559
95937,Dunnigan,Yolo,Sacramento,38.840418,-122.078514
95938,Durham,Butte,Upstate California,39.606092,-121.845656
95939,Elk Creek,Glenn,Upstate California,39.53155,-122.631569
95940,Feather Falls,Butte,Upstate California,39.5936,-121.2556
95941,Forbestown,Butte,Upstate California,39.588494,-121.190971
95942,Forest Ranch,Butte,Upstate California,40.040843,-121.539453
95943,Glenn,Glenn,Upstate California,39.592192,-122.02988
95944,Goodyears Bar,Sierra,Upstate California,39.546138,-120.803386
95945,Grass Valley,Nevada,Sacramento,39.220195,-120.900844
95946,Penn Valley,Nevada,Sacramento,39.176326,-121.204075
95947,Greenville,Plumas,Upstate California,40.189174,-120.90946
95948,Gridley,Butte,Upstate California,39.354575,-121.762508
95949,Grass Valley,Nevada,Sacramento,39.110765,-121.1263
95950,Grimes,Colusa,Upstate California,39.050953,-121.894136
95951,Hamilton City,Glenn,Upstate California,39.7319,-121.989984
95953,Live Oak,Sutter,Upstate California,39.242718,-121.759367
95954,Magalia,Butte,Upstate California,39.927401,-121.545711
95955,Maxwell,Colusa,Upstate California,39.319987,-122.161675
95956,Meadow Valley,Plumas,Upstate California,39.902253,-121.007544
95957,Meridian,Sutter,Upstate California,39.054442,-121.784874
95958,Nelson,Butte,Upstate California,39.6466,-121.7988
95959,Nevada City,Nevada,Sacramento,39.350488,-120.917992
95960,North San Juan,Nevada,Upstate California,39.374332,-121.080846
95961,Olivehurst,Yuba,Upstate California,39.057612,-121.556453
95962,Oregon House,Yuba,Upstate California,39.320044,-121.239441
95963,Orland,Glenn,Upstate California,39.711466,-122.377344
95965,Oroville,Butte,Upstate California,39.651026,-121.644342
95966,Oroville,Butte,Upstate California,39.467614,-121.409068
95967,Paradise,Butte,Upstate California,39.7464,-121.6363
95968,Palermo,Butte,Upstate California,39.430514,-121.553992
95969,Paradise,Butte,Upstate California,39.726057,-121.654901
95970,Princeton,Colusa,Upstate California,39.407448,-122.073103
95971,Quincy,Plumas,Upstate California,39.904605,-121.018862
95972,Rackerby,Yuba,Upstate California,39.404649,-121.326679
95973,Chico,Butte,Upstate California,39.86419,-121.869696
95974,Richvale,Butte,Upstate California,39.495949,-121.747182
95975,Rough And Ready,Nevada,Sacramento,39.225852,-121.150217
95976,Chico,Butte,Upstate California,39.7286,-121.8367
95977,Smartsville,Nevada,Sacramento,39.175252,-121.282126
95978,Stirling City,Butte,Upstate California,39.903758,-121.527948
95979,Stonyford,Colusa,Upstate California,39.271407,-122.497326
95980,Storrie,Plumas,Upstate California,39.9071,-121.3454
95981,Strawberry Valley,Yuba,Upstate California,39.696707,-121.016623
95982,Sutter,Sutter,Upstate California,39.208599,-121.831582
95983,Taylorsville,Plumas,Upstate California,40.045084,-120.740954
95984,Twain,Plumas,Upstate California,40.031208,-121.118713
95986,Washington,Nevada,Sacramento,39.338994,-120.791136
95987,Williams,Colusa,Upstate California,39.099886,-122.270845
95988,Willows,Glenn,Upstate California,39.544795,-122.266428
95991,Yuba City,Sutter,Upstate California,39.032378,-121.605116
95992,Yuba City,Sutter,Upstate California,39.1408,-121.6159
95993,Yuba City,Sutter,Upstate California,39.060829,-121.700864
96001,Redding,Shasta,Upstate California,40.624664,-122.465895
96002,Redding,Shasta,Upstate California,40.528596,-122.317354
96003,Redding,Shasta,Upstate California,40.661955,-122.278012
96006,Adin,Modoc,Upstate California,41.153904,-120.897743
96007,Anderson,Shasta,Upstate California,40.45064,-122.316441
96008,Bella Vista,Shasta,Upstate California,40.72014,-122.087097
96009,Bieber,Lassen,Upstate California,41.041524,-121.111168
96010,Big Bar,Trinity,Upstate California,40.807877,-123.180884
96011,Big Bend,Shasta,Upstate California,41.053398,-121.934933
96013,Burney,Shasta,Upstate California,40.948119,-121.668416
96014,Callahan,Siskiyou,Upstate California,41.355668,-122.738418
96015,Canby,Modoc,Upstate California,41.556423,-121.027822
96016,Cassel,Shasta,Upstate California,40.905188,-121.51117
96017,Castella,Shasta,Upstate California,41.102199,-122.328412
96019,Shasta Lake,Shasta,Upstate California,40.68938,-122.379513
96020,Chester,Plumas,Upstate California,40.25644,-121.29327
96021,Corning,Tehama,Upstate California,39.937912,-122.262277
96022,Cottonwood,Shasta,Upstate California,40.338206,-122.516904
96023,Dorris,Siskiyou,Upstate California,41.903322,-122.058859
96024,Douglas City,Trinity,Upstate California,40.591202,-122.865209
96025,Dunsmuir,Siskiyou,Upstate California,41.225247,-122.342375
96027,Etna,Siskiyou,Upstate California,41.453124,-122.873669
96028,Fall River Mills,Shasta,Upstate California,41.050936,-121.49611
96029,Flournoy,Tehama,Upstate California,39.893376,-122.51187
96031,Forks Of Salmon,Siskiyou,Upstate California,41.290744,-123.092985
96032,Fort Jones,Siskiyou,Upstate California,41.615624,-122.93635
96033,French Gulch,Shasta,Upstate California,40.709956,-122.582826
96034,Gazelle,Siskiyou,Upstate California,41.446325,-122.649804
96035,Gerber,Tehama,Upstate California,40.029838,-122.191282
96037,Greenview,Siskiyou,Upstate California,41.527284,-122.961777
96038,Grenada,Siskiyou,Upstate California,41.58584,-122.540172
96039,Happy Camp,Siskiyou,Upstate California,41.835252,-123.406909
96040,Hat Creek,Shasta,Upstate California,40.847118,-121.445185
96041,Hayfork,Trinity,Upstate California,40.51464,-123.130424
96044,Hornbrook,Siskiyou,Upstate California,41.928022,-122.547865
96046,Hyampom,Trinity,Upstate California,40.640622,-123.492432
96047,Igo,Shasta,Upstate California,40.472306,-122.73707
96048,Junction City,Trinity,Upstate California,40.827491,-123.049039
96049,Redding,Shasta,Upstate California,40.855,-122.3412
96050,Klamath River,Siskiyou,Upstate California,41.874185,-122.93292
96051,Lakehead,Shasta,Upstate California,40.949659,-122.341798
96052,Lewiston,Trinity,Upstate California,40.84712,-122.829531
96054,Lookout,Modoc,Upstate California,41.339134,-120.97489
96055,Los Molinos,Tehama,Upstate California,40.06805,-122.068715
96056,Mcarthur,Shasta,Upstate California,41.09114,-121.083458
96057,Mccloud,Siskiyou,Upstate California,41.274663,-121.957152
96058,Macdoel,Siskiyou,Upstate California,41.788809,-121.897189
96059,Manton,Tehama,Upstate California,40.436152,-121.843484
96061,Mill Creek,Tehama,Upstate California,40.341215,-121.461881
96062,Millville,Shasta,Upstate California,40.564809,-122.08588
96063,Mineral,Tehama,Upstate California,40.349498,-121.513204
96064,Montague,Siskiyou,Upstate California,41.75888,-122.323822
96065,Montgomery Creek,Shasta,Upstate California,40.956154,-122.006099
96067,Mount Shasta,Siskiyou,Upstate California,41.359014,-122.347361
96068,Nubieber,Lassen,Upstate California,41.083991,-121.190777
96069,Oak Run,Shasta,Upstate California,40.704042,-121.966164
96070,Obrien,Shasta,Upstate California,40.8189,-122.3234
96071,Old Station,Shasta,Upstate California,40.592113,-121.494816
96073,Palo Cedro,Shasta,Upstate California,40.568133,-122.212625
96074,Paskenta,Tehama,Upstate California,39.897012,-122.607436
96075,Paynes Creek,Tehama,Upstate California,40.366536,-121.839944
96076,Platina,Shasta,Upstate California,40.368185,-122.929934
96078,Proberta,Tehama,Upstate California,40.0819,-122.1717
96079,Shasta Lake,Shasta,Upstate California,40.6814,-122.3507
96080,Red Bluff,Tehama,Upstate California,40.152142,-122.415206
96084,Round Mountain,Shasta,Upstate California,40.923122,-122.025144
96085,Scott Bar,Siskiyou,Upstate California,41.780137,-122.981726
96086,Seiad Valley,Siskiyou,Upstate California,41.84209,-123.244212
96087,Shasta,Shasta,Upstate California,40.611449,-122.499661
96088,Shingletown,Shasta,Upstate California,40.517957,-121.857594
96089,Shasta Lake,Shasta,Upstate California,40.6873,-122.3997
96090,Tehama,Tehama,Upstate California,40.02159,-122.128876
96091,Trinity Center,Trinity,Upstate California,41.105815,-122.709845
96092,Vina,Tehama,Upstate California,39.957806,-122.013962
96093,Weaverville,Trinity,Upstate California,40.744019,-122.954361
96094,Weed,Siskiyou,Upstate California,41.455464,-122.45855
96095,Whiskeytown,Shasta,Upstate California,40.623942,-122.568791
96096,Whitmore,Shasta,Upstate California,40.645664,-121.839902
96097,Yreka,Siskiyou,Upstate California,41.754029,-122.67418
96099,Redding,Shasta,Upstate California,40.5864,-122.3906
96101,Alturas,Modoc,Upstate California,41.5132,-120.515579
96103,Blairsden-graeagle,Plumas,Upstate California,39.800523,-120.694806
96104,Cedarville,Modoc,Upstate California,41.393204,-120.152662
96105,Chilcoot,Plumas,Upstate California,39.809002,-120.226586
96106,Clio,Plumas,Upstate California,39.742604,-120.534297
96107,Coleville,Mono,Central Sierra,38.327388,-119.406482
96108,Davis Creek,Modoc,Upstate California,41.738338,-120.761508
96109,Doyle,Lassen,Upstate California,39.922961,-120.144709
96110,Eagleville,Modoc,Upstate California,41.300188,-120.112567
96111,Floriston,Nevada,Sacramento,39.397254,-120.05088
96112,Fort Bidwell,Modoc,Upstate California,41.875347,-120.116013
96113,Herlong,Lassen,Upstate California,40.24368,-120.228197
96114,Janesville,Lassen,Upstate California,40.155027,-120.538407
96115,Lake City,Modoc,Upstate California,41.707128,-120.142925
96116,Likely,Modoc,Upstate California,41.285707,-120.489427
96117,Litchfield,Lassen,Upstate California,40.4432,-120.348571
96118,Loyalton,Sierra,Upstate California,39.67064,-120.158868
96119,Madeline,Lassen,Upstate California,41.075056,-120.528439
96120,Markleeville,Alpine,Central Sierra,38.725445,-119.816989
96121,Milford,Lassen,Upstate California,40.180311,-120.394886
96122,Portola,Plumas,Upstate California,39.89138,-120.373608
96123,Ravendale,Lassen,Upstate California,40.938678,-120.182295
96124,Calpine,Sierra,Upstate California,39.577308,-120.513493
96125,Sierra City,Sierra,Upstate California,39.549639,-120.67438
96126,Sierraville,Sierra,Upstate California,39.576818,-120.218991
96127,Susanville,Lassen,Upstate California,40.4168,-120.6553
96128,Standish,Lassen,Upstate California,40.356891,-120.383367
96129,Beckwourth,Plumas,Upstate California,39.8205,-120.3775
96130,Susanville,Lassen,Upstate California,40.556326,-120.67791
96132,Termo,Lassen,Upstate California,40.891882,-120.550648
96133,Topaz,Mono,Central Sierra,38.612372,-119.524604
96134,Tulelake,Siskiyou,Upstate California,41.738198,-121.459041
96135,Vinton,Plumas,Upstate California,39.72328,-120.224979
96136,Wendel,Lassen,Upstate California,40.37623,-120.29072
96137,Westwood,Lassen,Upstate California,40.269174,-121.086099
96140,Carnelian Bay,Placer,Sacramento,39.240183,-120.10629
96141,Homewood,Placer,Sacramento,39.06725,-120.236086
96142,Tahoma,El Dorado,Sacramento,39.060248,-120.156832
96143,Kings Beach,Placer,Sacramento,39.26931,-120.043352
96145,Tahoe City,Placer,Sacramento,39.141161,-120.175474
96146,Olympic Valley,Placer,Sacramento,39.193412,-120.222742
96148,Tahoe Vista,Placer,Sacramento,39.24652,-120.0573
96150,South Lake Tahoe,El Dorado,Sacramento,38.885134,-120.042372
96151,South Lake Tahoe,El Dorado,Sacramento,38.8831,-120.0719
96152,South Lake Tahoe,El Dorado,Sacramento,38.9459,-119.9704
96154,South Lake Tahoe,El Dorado,Sacramento,38.9459,-119.9704
96155,South Lake Tahoe,El Dorado,Sacramento,38.9502,-120.7902
96156,South Lake Tahoe,El Dorado,Sacramento,38.9467,-119.9676
96157,South Lake Tahoe,El Dorado,Sacramento,38.9459,-119.9704
96158,South Lake Tahoe,El Dorado,Sacramento,38.9459,-119.9704
96160,Truckee,Nevada,Sacramento,39.3282,-120.1822
96161,Truckee,Nevada,Sacramento,39.333969,-120.19417
96162,Truckee,Nevada,Sacramento,39.326668,-120.34231
